296.001
124.152
70.0846
31.1626
17.1683
20.7916
14.7717
8.75356
6.84195
7.09559
5.23474
3.64497
2.69835
2.39205
2.23796
2.04922
1.72499
1.65518
1.71293
1.60455
1.29275
1.27562
1.17242
1.01479
1.04392
1.0882
1.1279
1.16086
1.15487
1.21586
