-9.75516	-38.1646	1.87008	29.4024	28.7413	-60.874	-31.2347	
-14.3625	-45.1368	23.9992	16.8543	13.5993	-49.6347	-23.0784	
-12.808	-43.8861	30.1202	10.0238	7.05318	-42.521	-17.9788	
-9.48681	-39.6352	30.2146	6.73717	4.37836	-37.0854	-14.5791	
-6.05701	-34.7163	28.4538	5.14459	3.09814	-32.4459	-12.0144	
-2.97223	-29.9222	26.1787	4.34341	2.29391	-28.3962	-9.91834	
-0.291001	-25.4813	23.7553	3.89696	1.64593	-24.9026	-8.13284	
1.98367	-21.4729	21.3951	3.66907	1.03838	-21.8591	-6.58424	
3.89634	-17.8937	19.1577	3.59135	0.443097	-19.1984	-5.23299	
5.49792	-14.7158	17.0553	3.6241	-0.140233	-16.8691	-4.05332	
6.83442	-11.9062	15.0867	3.7406	-0.704593	-14.828	-3.02572	
7.94486	-9.43229	13.2472	3.92053	-1.24245	-13.038	-2.13393	
8.86165	-7.26393	11.5319	4.14711	-1.74805	-11.4669	-1.36373	
9.61111	-5.37431	9.93747	4.40535	-2.21862	-10.0867	-0.70203	
10.2129	-3.74217	8.46643	4.67974	-2.65758	-8.87225	-0.135542	
10.6825	-2.34848	7.12296	4.95656	-3.06871	-7.80132	0.348325	
11.0561	-1.14246	5.85805	5.24809	-3.40963	-6.85824	0.748602	
11.3386	-0.116672	4.68895	5.53648	-3.69919	-6.02477	1.07958	
11.5397	0.745243	3.61395	5.8132	-3.94259	-5.2873	1.35016	
11.6695	1.46078	2.62699	6.07313	-4.14213	-4.63442	1.56738	
11.735	2.03675	1.72805	6.30939	-4.30223	-4.05521	1.73757	
11.7428	2.48453	0.914513	6.51791	-4.4268	-3.54028	1.86663	
11.7003	2.82794	0.17556	6.70038	-4.51707	-3.08256	1.95998	
11.6135	3.08774	-0.497346	6.85829	-4.57567	-2.67569	2.02292	
11.4878	3.28021	-1.11182	6.99284	-4.60474	-2.31406	2.05986	
11.3264	3.40457	-1.66511	7.09992	-4.60986	-1.99122	2.07473	
11.1337	3.4692	-2.16216	7.17993	-4.59274	-1.7025	2.07056	
10.9137	3.48311	-2.60777	7.23384	-4.5555	-1.44376	2.05033	
10.6701	3.4542	-3.00606	7.26266	-4.50045	-1.21126	2.0168	
10.4061	3.38947	-3.36082	7.26756	-4.42981	-1.00168	1.97244	
10.125	3.29519	-3.67556	7.24982	-4.34564	-0.812025	1.91947	
9.82943	3.17687	-3.95357	7.21076	-4.24982	-0.639627	1.85984	
9.52227	3.03937	-4.19789	7.15173	-4.14407	-0.482095	1.79524	
9.20603	2.88692	-4.41135	7.07405	-4.02991	-0.337283	1.72718	
8.8831	2.72317	-4.59656	6.97898	-3.90874	-0.203268	1.65696	
8.55569	2.55124	-4.75593	6.86772	-3.78177	-0.0783194	1.58569	
8.22588	2.37379	-4.89167	6.7414	-3.65011	0.0391228	1.51435	
7.8956	2.19305	-5.00581	6.60108	-3.51471	0.150472	1.44377	
7.56661	2.01089	-5.10025	6.44776	-3.37646	0.257024	1.37464	
7.24055	1.82882	-5.17668	6.28245	-3.23612	0.359993	1.30757	
6.91887	1.64812	-5.23664	6.10618	-3.0944	0.460561	1.24307	
6.60284	1.46982	-5.28146	5.92018	-2.95192	0.55995	1.18154	
6.29345	1.29471	-5.31208	5.72603	-2.80926	0.659547	1.12334	
5.99125	1.12343	-5.32885	5.52602	-2.66693	0.761108	1.0687	
5.69595	0.956314	-5.33093	5.32377	-2.52537	0.867128	1.01775	
