-0.251985	0.747641	0.204581	-1.00325	-1.34174	1.19908	1.84695	-0.308293	1	0.276745	-1.57135	-1.89435	1.67574	2.5	6.95404	-15	4.83747	15	-6.63073	-6.03246	-0.0138927	
-0.255039	0.762143	0.207323	-1.01874	-1.3604	1.21561	1.87373	-0.301127	1	0.268152	-1.52381	-1.83794	1.62714	2.5	6.93715	-15	5.02171	15	-6.37139	-5.69988	-0.0857559	
-0.258022	0.776404	0.209979	-1.03376	-1.37852	1.23165	1.89975	-0.294064	1	0.259738	-1.47859	-1.78414	1.5799	2.5	6.88424	-15	5.19137	15	-6.08305	-5.37772	-0.090958	
-0.260933	0.790426	0.21255	-1.04833	-1.39611	1.24723	1.92504	-0.28697	1	0.2515	-1.43518	-1.73257	1.53417	2.49113	6.7886	-15	5.34038	15	-5.78658	-5.06985	-0.0706166	
-0.263772	0.804217	0.21504	-1.06248	-1.41319	1.26236	1.9496	-0.279887	1	0.24352	-1.39335	-1.68291	1.48992	2.4198	6.65775	-15	5.46529	15	-5.49593	-4.77486	-0.040521	
-0.266541	0.817783	0.217449	-1.07622	-1.42979	1.27706	1.97345	-0.272861	1	0.235837	-1.35296	-1.63496	1.44711	2.35064	6.4994	-15	5.56606	15	-5.21761	-4.49138	-0.00709694	
-0.26924	0.83113	0.219783	-1.08956	-1.44591	1.29133	1.99663	-0.265922	1	0.228461	-1.31391	-1.5886	1.40567	2.28368	6.3199	-15	5.64446	15	-4.95421	-4.21858	0.027236	
-0.27187	0.844265	0.222044	-1.10251	-1.46157	1.30519	2.01915	-0.259092	1	0.221389	-1.27613	-1.54377	1.36557	2.21891	6.12435	-15	5.70294	15	-4.70652	-3.956	0.0619667	
-0.274432	0.857194	0.224234	-1.1151	-1.4768	1.31866	2.04103	-0.252385	1	0.214612	-1.23953	-1.50042	1.32678	2.15628	5.91702	-15	5.74419	15	-4.47464	-3.70335	0.0976352	
-0.276927	0.869922	0.226358	-1.12732	-1.4916	1.33175	2.06229	-0.24581	1	0.208118	-1.20406	-1.45851	1.28925	2.09576	5.70161	-15	5.77085	15	-4.25857	-3.46041	0.13549	
-0.279356	0.882453	0.228417	-1.13919	-1.50598	1.34447	2.08296	-0.239373	1	0.201899	-1.16962	-1.41799	1.25295	2.03733	5.48157	-15	5.78554	15	-4.05863	-3.22689	0.177339	
-0.281722	0.894792	0.230415	-1.15073	-1.51997	1.35683	2.10306	-0.233074	1	0.195943	-1.13612	-1.37884	1.21785	1.98094	5.26032	-15	5.79071	15	-3.87582	-3.00235	0.225347	
-0.284026	0.906941	0.232354	-1.16193	-1.53357	1.36885	2.1226	-0.22691	1	0.19024	-1.10347	-1.34106	1.18392	1.92656	5.0414	-15	5.78858	15	-3.71234	-2.78593	0.281306	
-0.286268	0.918901	0.234236	-1.17281	-1.5468	1.38053	2.1416	-0.220872	1	0.184777	-1.07156	-1.30464	1.15113	1.87411	4.8279	-15	5.78152	15	-3.57127	-2.57577	0.343976	
