0	0	0	0	0	0	0	
4.41519e-05	-0.000400477	0.000484762	-0.000959628	0.000149135	1.92801e-05	-0.000892792	
8.83039e-05	-0.000800954	0.000969525	-0.00191926	0.00029827	3.85602e-05	-0.00178558	
0.000132456	-0.00120143	0.00145429	-0.00287889	0.000447405	5.78403e-05	-0.00267838	
0.000176608	-0.00160191	0.00193905	-0.00383851	0.00059654	7.71203e-05	-0.00357117	
0.00022076	-0.00200238	0.00242381	-0.00479814	0.000745675	9.64004e-05	-0.00446396	
0.000264912	-0.00240286	0.00290857	-0.00575777	0.00089481	0.000115681	-0.00535675	
0.000309063	-0.00280334	0.00339334	-0.0067174	0.00104394	0.000134961	-0.00624954	
0.000353215	-0.00320381	0.0038781	-0.00767703	0.00119308	0.000154241	-0.00714233	
0.000397367	-0.00360429	0.00436286	-0.00863666	0.00134221	0.000173521	-0.00803513	
0.000441519	-0.00400477	0.00484762	-0.00959628	0.00149135	0.000192801	-0.00892792	
0.000492047	-0.00482377	0.00576611	-0.0116822	0.00174341	0.00044863	-0.0107413	
0.000542575	-0.00564278	0.0066846	-0.013768	0.00199547	0.00070446	-0.0125548	
0.000593103	-0.00646179	0.00760309	-0.0158539	0.00224752	0.00096029	-0.0143682	
0.000643631	-0.0072808	0.00852158	-0.0179398	0.00249958	0.00121612	-0.0161816	
0.000694159	-0.0080998	0.00944007	-0.0200257	0.00275164	0.00147195	-0.017995	
0.000744687	-0.00891881	0.0103586	-0.0221116	0.0030037	0.00172778	-0.0198085	
0.000795215	-0.00973782	0.0112771	-0.0241974	0.00325576	0.00198361	-0.0216219	
0.000845743	-0.0105568	0.0121955	-0.0262833	0.00350781	0.00223944	-0.0234353	
0.000896271	-0.0113758	0.013114	-0.0283692	0.00375987	0.00249527	-0.0252488	
0.000946799	-0.0121948	0.0140325	-0.0304551	0.00401193	0.0027511	-0.0270622	
0.000924273	-0.0129965	0.0148568	-0.0327869	0.00418077	0.00333946	-0.028922	
0.000901748	-0.0137981	0.015681	-0.0351187	0.00434961	0.00392782	-0.0307818	
0.000879223	-0.0145997	0.0165052	-0.0374505	0.00451846	0.00451618	-0.0326417	
0.000856698	-0.0154013	0.0173295	-0.0397823	0.0046873	0.00510454	-0.0345015	
0.000834173	-0.016203	0.0181537	-0.0421141	0.00485614	0.0056929	-0.0363613	
0.000811647	-0.0170046	0.018978	-0.0444459	0.00502498	0.00628126	-0.0382212	
0.000789122	-0.0178062	0.0198022	-0.0467777	0.00519382	0.00686962	-0.040081	
0.000766597	-0.0186078	0.0206264	-0.0491095	0.00536267	0.00745798	-0.0419408	
0.000744072	-0.0194095	0.0214507	-0.0514413	0.00553151	0.00804635	-0.0438007	
0.000721546	-0.0202111	0.0222749	-0.0537731	0.00570035	0.00863471	-0.0456605	
0.000635447	-0.0209245	0.0230196	-0.056229	0.00580198	0.00939723	-0.0475534	
0.000549348	-0.021638	0.0237642	-0.058685	0.00590361	0.0101597	-0.0494463	
0.000463249	-0.0223515	0.0245089	-0.0611409	0.00600524	0.0109223	-0.0513393	
0.00037715	-0.023065	0.0252536	-0.0635969	0.00610687	0.0116848	-0.0532322	
0.000291051	-0.0237784	0.0259982	-0.0660528	0.0062085	0.0124473	-0.0551251	
0.000204952	-0.0244919	0.0267429	-0.0685088	0.00631014	0.0132098	-0.057018	
0.000118853	-0.0252054	0.0274876	-0.0709648	0.00641177	0.0139723	-0.0589109	
3.27541e-05	-0.0259188	0.0282322	-0.0734207	0.0065134	0.0147349	-0.0608038	
-5.33449e-05	-0.0266323	0.0289769	-0.0758767	0.00661503	0.0154974	-0.0626968	
-0.000139444	-0.0273458	0.0297215	-0.0783326	0.00671666	0.0162599	-0.0645897	
-0.000276825	-0.0279497	0.0304001	-0.0808601	0.00676286	0.0171124	-0.0665073	
-0.000414206	-0.0285536	0.0310786	-0.0833875	0.00680906	0.0179648	-0.068425	
-0.000551587	-0.0291575	0.0317571	-0.085915	0.00685526	0.0188173	-0.0703426	
-0.000688969	-0.0297614	0.0324356	-0.0884424	0.00690146	0.0196697	-0.0722603	
-0.00082635	-0.0303653	0.0331142	-0.0909698	0.00694766	0.0205222	-0.0741779	
-0.000963731	-0.0309693	0.0337927	-0.0934973	0.00699386	0.0213747	-0.0760956	
-0.00110111	-0.0315732	0.0344712	-0.0960247	0.00704006	0.0222271	-0.0780132	
-0.00123849	-0.0321771	0.0351497	-0.0985522	0.00708627	0.0230796	-0.0799309	
-0.00137587	-0.032781	0.0358283	-0.10108	0.00713247	0.023932	-0.0818485	
-0.00151326	-0.0333849	0.0365068	-0.103607	0.00717867	0.0247845	-0.0837661	
-0.00169204	-0.0338767	0.0371297	-0.106177	0.00717939	0.0256848	-0.0857001	
-0.00187082	-0.0343685	0.0377527	-0.108747	0.00718012	0.0265852	-0.0876341	
-0.0020496	-0.0348603	0.0383756	-0.111318	0.00718085	0.0274855	-0.0895681	
-0.00222839	-0.0353521	0.0389986	-0.113888	0.00718157	0.0283859	-0.0915021	
-0.00240717	-0.0358439	0.0396215	-0.116458	0.0071823	0.0292862	-0.0934361	
-0.00258595	-0.0363358	0.0402445	-0.119028	0.00718302	0.0301866	-0.09537	
-0.00276474	-0.0368276	0.0408674	-0.121599	0.00718375	0.0310869	-0.097304	
-0.00294352	-0.0373194	0.0414904	-0.124169	0.00718448	0.0319873	-0.099238	
-0.0031223	-0.0378112	0.0421133	-0.126739	0.0071852	0.0328876	-0.101172	
-0.00330109	-0.038303	0.0427363	-0.129309	0.00718593	0.033788	-0.103106	
