1.84849	1.30959	-0.0757701	-1.37273	-1.29295	1.59139	2.68207	0	0	0	0	0	0	0	
1.84848	1.30966	-0.0758223	-1.37254	-1.29265	1.59107	2.68164	-0.00255492	0.0144249	-0.0105076	0.0371294	0.0604234	-0.0645006	-0.0851355	
1.84846	1.30973	-0.0758744	-1.37236	-1.29235	1.59074	2.68122	-0.00510985	0.0288498	-0.0210153	0.0742588	0.120847	-0.129001	-0.170271	
1.84845	1.30981	-0.0759266	-1.37217	-1.29205	1.59042	2.68079	-0.00766477	0.0432747	-0.0315229	0.111388	0.18127	-0.193502	-0.255407	
1.84844	1.30988	-0.0759787	-1.37199	-1.29175	1.5901	2.68037	-0.0102197	0.0576996	-0.0420306	0.148518	0.241694	-0.258003	-0.340542	
1.84843	1.30995	-0.0760309	-1.3718	-1.29144	1.58978	2.67994	-0.0127746	0.0721245	-0.0525382	0.185647	0.302117	-0.322503	-0.425678	
1.84841	1.31002	-0.076083	-1.37162	-1.29114	1.58945	2.67952	-0.0153295	0.0865495	-0.0630459	0.222776	0.36254	-0.387004	-0.510813	
1.8484	1.31009	-0.0761352	-1.37143	-1.29084	1.58913	2.67909	-0.0178845	0.100974	-0.0735535	0.259906	0.422964	-0.451504	-0.595949	
1.84839	1.31017	-0.0761873	-1.37125	-1.29054	1.58881	2.67867	-0.0204394	0.115399	-0.0840612	0.297035	0.483387	-0.516005	-0.681084	
1.84837	1.31024	-0.0762395	-1.37106	-1.29024	1.58848	2.67824	-0.0229943	0.129824	-0.0945688	0.334165	0.543811	-0.580506	-0.76622	
1.84836	1.31031	-0.0762916	-1.37087	-1.28994	1.58816	2.67782	-0.0255492	0.144249	-0.105076	0.371294	0.604234	-0.645006	-0.851355	
1.8483	1.31051	-0.0764012	-1.37033	-1.2891	1.58727	2.67655	-0.0332954	0.155246	-0.10617	0.405898	0.651731	-0.694786	-0.936172	
1.84823	1.31071	-0.0765108	-1.36979	-1.28826	1.58637	2.67527	-0.0410415	0.166243	-0.107264	0.440502	0.699228	-0.744566	-1.02099	
1.84817	1.31091	-0.0766204	-1.36924	-1.28742	1.58548	2.674	-0.0487877	0.17724	-0.108358	0.475105	0.746725	-0.794345	-1.10581	
1.8481	1.31111	-0.07673	-1.3687	-1.28658	1.58458	2.67272	-0.0565338	0.188237	-0.109452	0.509709	0.794222	-0.844125	-1.19062	
1.84804	1.31131	-0.0768396	-1.36816	-1.28574	1.58369	2.67145	-0.06428	0.199235	-0.110546	0.544313	0.841719	-0.893905	-1.27544	
1.84797	1.3115	-0.0769493	-1.36761	-1.2849	1.58279	2.67018	-0.0720262	0.210232	-0.11164	0.578917	0.889217	-0.943684	-1.36026	
1.84791	1.3117	-0.0770589	-1.36707	-1.28406	1.5819	2.6689	-0.0797723	0.221229	-0.112734	0.613521	0.936714	-0.993464	-1.44507	
1.84784	1.3119	-0.0771685	-1.36652	-1.28323	1.581	2.66763	-0.0875185	0.232226	-0.113828	0.648124	0.984211	-1.04324	-1.52989	
1.84778	1.3121	-0.0772781	-1.36598	-1.28239	1.58011	2.66635	-0.0952646	0.243223	-0.114922	0.682728	1.03171	-1.09302	-1.61471	
1.84772	1.3123	-0.0773877	-1.36544	-1.28155	1.57921	2.66508	-0.103011	0.25422	-0.116016	0.717332	1.0792	-1.1428	-1.69952	
1.84754	1.31259	-0.0774409	-1.36461	-1.2803	1.57791	2.66307	-0.116904	0.260921	-0.10366	0.739928	1.113	-1.17588	-1.76122	
1.84737	1.31288	-0.0774941	-1.36378	-1.27906	1.5766	2.66107	-0.130798	0.267622	-0.0913036	0.762525	1.14679	-1.20896	-1.82291	
1.8472	1.31316	-0.0775474	-1.36295	-1.27781	1.57529	2.65906	-0.144692	0.274323	-0.0789476	0.785121	1.18058	-1.24204	-1.8846	
1.84702	1.31345	-0.0776006	-1.36212	-1.27657	1.57398	2.65705	-0.158586	0.281024	-0.0665916	0.807718	1.21437	-1.27511	-1.9463	
1.84685	1.31374	-0.0776538	-1.36129	-1.27532	1.57267	2.65505	-0.172479	0.287725	-0.0542355	0.830314	1.24817	-1.30819	-2.00799	
1.84668	1.31403	-0.077707	-1.36046	-1.27407	1.57136	2.65304	-0.186373	0.294426	-0.0418795	0.85291	1.28196	-1.34127	-2.06968	
1.84651	1.31431	-0.0777603	-1.35963	-1.27283	1.57005	2.65104	-0.200267	0.301127	-0.0295235	0.875507	1.31575	-1.37435	-2.13137	
1.84633	1.3146	-0.0778135	-1.3588	-1.27158	1.56874	2.64903	-0.21416	0.307827	-0.0171674	0.898103	1.34954	-1.40742	-2.19307	
1.84616	1.31489	-0.0778667	-1.35797	-1.27034	1.56743	2.64702	-0.228054	0.314528	-0.00481142	0.9207	1.38333	-1.4405	-2.25476	
