1.25469	-0.0113071	-0.180741	-0.000934077	0.669347	-0.300609	0.213375	-8.92635	-3.33946	4.34841	0.551281	0.0902948	-0.934992	0.331047	1.04583	-0.843113	-1.35456	-0.699069	0.58271	1.68817	-0.620753	-0.919179	0.922685	0.00476622	1.80091	-2.98517	-3.57591	
1.28578	-0.0129318	-0.190332	-0.0125396	0.672159	-0.300209	0.208686	-9.42785	-3.7664	4.4049	0.576159	0.0651366	-0.938548	0.32797	1.04128	-0.838487	-1.35455	-0.690117	0.567848	1.67038	-0.610129	-0.902975	0.928445	-0.00317254	1.77765	-2.9597	-3.53798	
1.31931	-0.0145607	-0.199853	-0.0260385	0.675107	-0.299943	0.203988	-9.91433	-4.20625	4.45194	0.605508	0.0362812	-0.937673	0.324947	1.03681	-0.833837	-1.35459	-0.68128	0.553115	1.65278	-0.598846	-0.886124	0.932404	-0.0100507	1.75465	-2.93381	-3.49973	
1.35538	-0.0161397	-0.209246	-0.0415957	0.678212	-0.29983	0.199307	-10.3821	-4.65686	4.48913	0.639473	0.00421102	-0.931643	0.321983	1.03242	-0.829171	-1.35465	-0.672557	0.538511	1.63537	-0.586984	-0.868789	0.93479	-0.0160045	1.73192	-2.9076	-3.46128	
1.39406	-0.0176029	-0.218446	-0.0593798	0.681499	-0.299885	0.19467	-10.8276	-5.11577	4.51614	0.678084	-0.0304526	-0.919707	0.319079	1.02812	-0.824496	-1.35474	-0.663947	0.52404	1.61815	-0.574617	-0.851111	0.935809	-0.021164	1.70948	-2.88112	-3.42276	
1.43541	-0.0188725	-0.22738	-0.0795614	0.68499	-0.300117	0.190108	-11.2472	-5.58027	4.53271	0.721232	-0.0669487	-0.901119	0.316238	1.02391	-0.819819	-1.35486	-0.655448	0.509701	1.60113	-0.561821	-0.833212	0.935649	-0.0256516	1.68735	-2.85444	-3.38426	
1.47948	-0.0198583	-0.235969	-0.10231	0.688707	-0.300536	0.185656	-11.6372	-6.04737	4.53867	0.768653	-0.104384	-0.875168	0.313462	1.01979	-0.815145	-1.35499	-0.647059	0.495496	1.5843	-0.548662	-0.815197	0.93447	-0.0295806	1.66553	-2.82761	-3.34585	
1.52633	-0.0204582	-0.244128	-0.127792	0.692671	-0.301142	0.181353	-11.9944	-6.51386	4.53395	0.819908	-0.141746	-0.841218	0.310752	1.01576	-0.81048	-1.35515	-0.638778	0.481426	1.56766	-0.535208	-0.797155	0.932416	-0.0330532	1.64402	-2.80067	-3.30763	
1.57597	-0.020558	-0.251764	-0.156165	0.6969	-0.301933	0.177241	-12.3153	-6.97632	4.51857	0.874375	-0.177926	-0.798754	0.30811	1.01182	-0.805827	-1.35532	-0.630604	0.467491	1.55121	-0.521518	-0.779161	0.929606	-0.0361594	1.62282	-2.77365	-3.26964	
1.62842	-0.0200331	-0.258778	-0.187579	0.701408	-0.302901	0.173362	-12.5971	-7.43117	4.49266	0.931246	-0.211751	-0.747417	0.305537	1.00797	-0.801189	-1.35551	-0.622535	0.45369	1.53494	-0.507652	-0.761278	0.926143	-0.0389751	1.60194	-2.74659	-3.23193	
1.68368	-0.0187496	-0.265068	-0.222168	0.706205	-0.30403	0.169763	-12.837	-7.87474	4.45646	0.989542	-0.242023	-0.687051	0.303034	1.00421	-0.79657	-1.35571	-0.61457	0.440026	1.51887	-0.493662	-0.743559	0.922108	-0.0415605	1.58136	-2.71948	-3.19456	
1.74172	-0.0165661	-0.270525	-0.260048	0.711295	-0.3053	0.166487	-13.0328	-8.3033	4.41034	1.04812	-0.26756	-0.617735	0.300601	1.00053	-0.791972	-1.35592	-0.606706	0.426497	1.50298	-0.479595	-0.726048	0.917568	-0.0439575	1.56107	-2.69234	-3.15754	
1.80252	-0.0133367	-0.275041	-0.301314	0.716676	-0.306685	0.163581	-13.1827	-8.71316	4.35476	1.10573	-0.287255	-0.539809	0.298239	0.996947	-0.787398	-1.35614	-0.598943	0.413104	1.48728	-0.465498	-0.708784	0.91258	-0.0461857	1.54106	-2.66513	-3.12092	
1.86601	-0.00891366	-0.278506	-0.346036	0.722341	-0.308152	0.161084	-13.2854	-9.10075	4.29029	1.16104	-0.300119	-0.453891	0.295947	0.993446	-0.78285	-1.35638	-0.59128	0.399847	1.47176	-0.451416	-0.6918	0.9072	-0.0482349	1.52132	-2.6378	-3.08471	
1.9321	-0.00315059	-0.280811	-0.394258	0.728274	-0.309666	0.159036	-13.3402	-9.46264	4.21759	1.21266	-0.305332	-0.360873	0.293725	0.990029	-0.77833	-1.35662	-0.583714	0.386727	1.45642	-0.437404	-0.675129	0.901505	-0.0500503	1.50182	-2.61025	-3.04893	
2.00071	0.00409375	-0.281852	-0.445992	0.734454	-0.311186	0.157469	-13.3468	-9.79567	4.1374	1.25929	-0.302288	-0.261908	0.291573	0.986694	-0.773838	-1.35688	-0.576245	0.373747	1.44125	-0.423542	-0.658804	0.895622	-0.0515044	1.48254	-2.58226	-3.01363	
2.0717	0.0129518	-0.281531	-0.501218	0.740852	-0.31267	0.15641	-13.3057	-10.0969	4.05049	1.29967	-0.290622	-0.158378	0.289489	0.98344	-0.769376	-1.35713	-0.568873	0.360908	1.42626	-0.409972	-0.642869	0.889796	-0.05234	1.46342	-2.55346	-2.97888	
2.14493	0.0235435	-0.279759	-0.559884	0.747435	-0.314074	0.155878	-13.2179	-10.3639	3.95773	1.33274	-0.270235	-0.0518541	0.287472	0.980265	-0.764942	-1.3574	-0.561595	0.348216	1.41145	-0.396805	-0.627355	0.884209	-0.0523458	1.44444	-2.52355	-2.94474	
2.22024	0.0359724	-0.276458	-0.621901	0.754164	-0.315355	0.155884	-13.0849	-10.5944	3.86006	1.35762	-0.24131	0.0559635	0.28552	0.977166	-0.760535	-1.35765	-0.554412	0.335677	1.3968	-0.384134	-0.612287	0.879006	-0.0513377	1.4256	-2.49232	-2.91127	
2.29745	0.0503226	-0.271563	-0.687152	0.760995	-0.316471	0.15643	-12.9085	-10.7868	3.75857	1.37364	-0.204313	0.163303	0.28363	0.974141	-0.756153	-1.35791	-0.547323	0.323297	1.38232	-0.371867	-0.597658	0.873971	-0.0494988	1.40693	-2.46008	-2.8784	
2.37635	0.0666553	-0.265028	-0.755485	0.767883	-0.317383	0.15751	-12.6912	-10.9401	3.65441	1.3804	-0.159977	0.268398	0.281801	0.971189	-0.751796	-1.35815	-0.540327	0.311079	1.368	-0.359855	-0.583455	0.868788	-0.0471298	1.38843	-2.42733	-2.846	
2.45673	0.085007	-0.256824	-0.826721	0.774781	-0.318057	0.159107	-12.4359	-11.0538	3.54865	1.37777	-0.10925	0.369566	0.280032	0.968306	-0.747467	-1.35838	-0.533423	0.299025	1.35384	-0.348028	-0.56968	0.863301	-0.044385	1.37014	-2.39438	-2.81402	
2.53835	0.105388	-0.24694	-0.900655	0.781643	-0.318463	0.161198	-12.1459	-11.1277	3.44229	1.36594	-0.0532392	0.46527	0.278321	0.965491	-0.743165	-1.35859	-0.52661	0.287136	1.33984	-0.336358	-0.556339	0.857443	-0.0413447	1.35209	-2.36139	-2.78244	
2.62098	0.12778	-0.235388	-0.977059	0.788423	-0.318577	0.163752	-11.8247	-11.1623	3.33625	1.34535	0.00683844	0.554176	0.276668	0.962742	-0.738894	-1.35879	-0.519887	0.275412	1.326	-0.324832	-0.543441	0.851197	-0.0380526	1.33428	-2.32847	-2.75124	
2.70434	0.15214	-0.222195	-1.05569	0.795079	-0.318383	0.166733	-11.476	-11.1585	3.23136	1.31667	0.0697111	0.635192	0.275072	0.960056	-0.734655	-1.35897	-0.513252	0.263852	1.31232	-0.313444	-0.530988	0.844565	-0.034536	1.31674	-2.2957	-2.72041	
2.78819	0.178396	-0.207414	-1.13627	0.801572	-0.31787	0.170097	-11.1038	-11.1176	3.12836	1.28079	0.134104	0.707494	0.273533	0.957432	-0.73045	-1.35913	-0.506704	0.252455	1.29878	-0.302185	-0.518978	0.837554	-0.0308164	1.29949	-2.26312	-2.68994	
2.87225	0.206453	-0.19111	-1.21855	0.807869	-0.317033	0.173801	-10.7118	-11.0411	3.02788	1.23872	0.198786	0.770536	0.27205	0.954866	-0.726281	-1.35927	-0.500242	0.241221	1.2854	-0.291038	-0.507398	0.830167	-0.0269178	1.28255	-2.23078	-2.65979	
2.95625	0.236192	-0.173372	-1.30224	0.813942	-0.315873	0.177797	-10.3037	-10.9309	2.93046	1.19156	0.262611	0.824044	0.270622	0.952357	-0.72215	-1.3594	-0.493864	0.230148	1.27217	-0.279997	-0.496249	0.822446	-0.0229213	1.26549	-2.19874	-2.62951	
3.03993	0.267474	-0.1543	-1.38705	0.819768	-0.314398	0.182036	-9.88342	-10.7891	2.83652	1.14046	0.324546	0.867999	0.269249	0.949903	-0.718057	-1.3595	-0.487574	0.219234	1.25909	-0.26905	-0.485521	0.814424	-0.0189124	1.24781	-2.16707	-2.59856	
3.12301	0.300142	-0.134014	-1.47269	0.82533	-0.312619	0.186471	-9.45423	-10.618	2.74641	1.08655	0.383709	0.902615	0.267931	0.947502	-0.714006	-1.35959	-0.481373	0.208477	1.24617	-0.258161	-0.475174	0.806049	-0.0148881	1.22975	-2.1358	-2.56709	
3.20524	0.334023	-0.112643	-1.55889	0.830618	-0.310553	0.191057	-9.01944	-10.42	2.66039	1.03095	0.439373	0.928294	0.266667	0.945151	-0.709998	-1.35965	-0.475263	0.197875	1.23341	-0.247311	-0.465182	0.797318	-0.0108995	1.21111	-2.10496	-2.53486	
3.28637	0.368937	-0.0903289	-1.64537	0.835624	-0.308218	0.195749	-8.58221	-10.1975	2.57863	0.974643	0.490962	0.945587	0.265458	0.94285	-0.706034	-1.35969	-0.469254	0.187427	1.22082	-0.236554	-0.455595	0.788412	-0.00719572	1.18985	-2.07474	-2.49989	
3.36614	0.40469	-0.0672221	-1.73185	0.840349	-0.305636	0.200508	-8.14516	-9.95286	2.50128	0.918571	0.538077	0.955177	0.264301	0.940595	-0.702115	-1.35972	-0.463352	0.177128	1.2084	-0.225857	-0.446339	0.779208	-0.00358003	1.16773	-2.045	-2.46388	
3.44433	0.441088	-0.0434818	-1.81808	0.844795	-0.30283	0.205297	-7.7107	-9.68838	2.42846	0.863564	0.580492	0.957818	0.263198	0.938386	-0.698243	-1.35973	-0.45756	0.166977	1.19616	-0.215238	-0.437386	0.769714	9.13261e-05	1.14608	-2.0156	-2.42818	
3.52071	0.477932	-0.0192731	-1.90379	0.848971	-0.299824	0.210082	-7.28098	-9.40638	2.36018	0.810321	0.618112	0.954305	0.262148	0.936221	-0.694418	-1.35972	-0.451876	0.156972	1.1841	-0.20475	-0.428752	0.760048	0.00379992	1.12491	-1.98652	-2.39285	
3.59509	0.515023	0.00523472	-1.98875	0.852885	-0.296642	0.214836	-6.8579	-9.10905	2.2964	0.759407	0.650947	0.945443	0.26115	0.934099	-0.690643	-1.35969	-0.446296	0.147112	1.17222	-0.19443	-0.420443	0.750294	0.007516	1.10419	-1.95776	-2.35792	
3.66727	0.552168	0.0298701	-2.07272	0.856552	-0.293307	0.219533	-6.44301	-8.79845	2.23706	0.711259	0.679102	0.932022	0.260203	0.932017	-0.686916	-1.35964	-0.440818	0.137395	1.16051	-0.184304	-0.412457	0.740511	0.0112091	1.08391	-1.92933	-2.32342	
3.73707	0.589175	0.0544602	-2.15549	0.859986	-0.289844	0.224152	-6.0376	-8.47648	2.18203	0.666197	0.702757	0.914802	0.259306	0.929974	-0.683238	-1.35958	-0.435441	0.127819	1.14897	-0.17439	-0.404787	0.730743	0.0148518	1.06406	-1.90122	-2.28936	
3.80434	0.625861	0.0788324	-2.23686	0.863203	-0.286273	0.228677	-5.64273	-8.14489	2.13116	0.624438	0.722153	0.894488	0.258458	0.927969	-0.679608	-1.35949	-0.430162	0.118383	1.1376	-0.164701	-0.397422	0.721022	0.0184209	1.04461	-1.87345	-2.25573	
3.86893	0.662051	0.102815	-2.31662	0.866219	-0.282616	0.233093	-5.25919	-7.80523	2.08429	0.586106	0.737569	0.871729	0.257658	0.925999	-0.676027	-1.35939	-0.42498	0.109085	1.1264	-0.155249	-0.390349	0.711371	0.021898	1.02557	-1.84603	-2.22255	
3.93073	0.697578	0.12624	-2.3946	0.869053	-0.278892	0.237391	-4.88759	-7.45893	2.04123	0.551245	0.749313	0.847105	0.256904	0.924065	-0.672494	-1.35927	-0.419892	0.099923	1.11536	-0.146041	-0.383551	0.701807	0.0252692	1.00692	-1.81896	-2.18981	
3.98961	0.732285	0.14894	-2.47062	0.871722	-0.275117	0.241561	-4.52834	-7.10722	2.0018	0.519835	0.757711	0.821128	0.256196	0.922164	-0.669009	-1.35914	-0.414896	0.0908955	1.10448	-0.137082	-0.377013	0.692341	0.0285244	0.988645	-1.79224	-2.15752	
4.04548	0.766028	0.170753	-2.54454	0.874243	-0.271309	0.245598	-4.18172	-6.75122	1.96578	0.491802	0.763089	0.794238	0.255532	0.920295	-0.66557	-1.35898	-0.409991	0.0820008	1.09377	-0.128378	-0.370721	0.682982	0.0316568	0.970747	-1.76588	-2.12567	
4.09826	0.798672	0.191521	-2.6162	0.876632	-0.267481	0.2495	-3.84783	-6.39188	1.93299	0.46703	0.765773	0.76681	0.254911	0.918456	-0.662178	-1.35882	-0.405175	0.073237	1.08321	-0.119931	-0.364658	0.673734	0.0346625	0.953212	-1.73987	-2.09425	
4.14789	0.830094	0.21109	-2.68546	0.878905	-0.263647	0.253264	-3.52669	-6.03001	1.90323	0.445372	0.766076	0.739155	0.254332	0.916648	-0.658832	-1.35864	-0.400445	0.0646024	1.07281	-0.111741	-0.35881	0.6646	0.0375397	0.936032	-1.71422	-2.06327	
4.19432	0.860185	0.229312	-2.75219	0.881079	-0.259816	0.256889	-3.2182	-5.66631	1.87629	0.426657	0.764299	0.711525	0.253793	0.914868	-0.655532	-1.35844	-0.395801	0.0560951	1.06257	-0.103811	-0.353164	0.655582	0.0402882	0.9192	-1.68892	-2.03272	
4.2375	0.888845	0.246043	-2.81628	0.883165	-0.255999	0.260376	-2.92219	-5.30135	1.852	0.410702	0.760723	0.684116	0.253293	0.913116	-0.652276	-1.35823	-0.391241	0.0477134	1.05247	-0.0961379	-0.347706	0.646679	0.0429094	0.902705	-1.66398	-2.00259	
4.27742	0.915989	0.261145	-2.87762	0.885179	-0.252205	0.263727	-2.6384	-4.9356	1.83018	0.397311	0.75561	0.657079	0.252831	0.911391	-0.649064	-1.35801	-0.386762	0.0394555	1.04253	-0.0887218	-0.342426	0.63789	0.0454054	0.886542	-1.63938	-1.97289	
4.31405	0.94154	0.274485	-2.93611	0.887133	-0.248439	0.266944	-2.36654	-4.56944	1.81064	0.386288	0.749201	0.63052	0.252405	0.909691	-0.645896	-1.35778	-0.382364	0.0313198	1.03273	-0.0815604	-0.337312	0.629214	0.047779	0.8707	-1.61513	-1.94359	
4.3474	0.965436	0.285937	-2.99165	0.889037	-0.244709	0.27003	-2.10627	-4.20314	1.79324	0.377434	0.741715	0.604509	0.252014	0.908017	-0.642771	-1.35753	-0.378044	0.0233044	1.02308	-0.074651	-0.332357	0.620648	0.0500337	0.855174	-1.59122	-1.91471	
4.37748	0.987626	0.295379	-3.04415	0.890903	-0.241019	0.272987	-1.85722	-3.83693	1.77782	0.370556	0.733351	0.579084	0.251657	0.906368	-0.639689	-1.35728	-0.373802	0.0154076	1.01357	-0.0679904	-0.32755	0.612191	0.0521731	0.839955	-1.56766	-1.88623	
4.4043	1.00807	0.302696	-3.09353	0.892739	-0.237373	0.275819	-1.61898	-3.47092	1.76424	0.365465	0.724287	0.554254	0.251333	0.904741	-0.636648	-1.35701	-0.369635	0.00762791	1.00421	-0.061575	-0.322884	0.603839	0.0542012	0.825036	-1.54442	-1.85815	
4.42788	1.02674	0.307776	-3.13973	0.894554	-0.233774	0.278528	-1.39113	-3.1052	1.75237	0.361979	0.714684	0.530008	0.251041	0.903138	-0.633649	-1.35673	-0.365542	-3.65199e-05	0.994981	-0.0554007	-0.318354	0.595591	0.0561218	0.81041	-1.52152	-1.83047	
4.44827	1.04361	0.310517	-3.18267	0.896355	-0.230224	0.281118	-1.17327	-2.73977	1.74208	0.359923	0.704683	0.506311	0.250778	0.901558	-0.630691	-1.35645	-0.361522	-0.00758727	0.985893	-0.0494631	-0.313952	0.587442	0.057939	0.79607	-1.49895	-1.80317	
4.4655	1.05868	0.310818	-3.22228	0.89815	-0.226724	0.28359	-0.964951	-2.37461	1.73326	0.359132	0.694411	0.483118	0.250545	0.899999	-0.627774	-1.35615	-0.357573	-0.015026	0.97694	-0.0437578	-0.309673	0.579391	0.0596568	0.782008	-1.47669	-1.77626	
4.47962	1.07196	0.308585	-3.25852	0.899944	-0.223277	0.285948	-0.765754	-2.00964	1.7258	0.359446	0.683979	0.460367	0.25034	0.898461	-0.624896	-1.35585	-0.353694	-0.0223542	0.968121	-0.0382797	-0.305514	0.571434	0.0612791	0.768219	-1.45476	-1.74973	
4.4907	1.08345	0.303732	-3.29133	0.901742	-0.219883	0.288193	-0.575256	-1.64475	1.71962	0.360714	0.673486	0.437988	0.250161	0.896943	-0.622059	-1.35554	-0.349883	-0.0295737	0.959435	-0.033024	-0.30147	0.56357	0.0628098	0.754696	-1.43314	-1.72357	
4.49878	1.09319	0.296175	-3.32065	0.903549	-0.216541	0.290327	-0.393041	-1.27979	1.71462	0.362791	0.663018	0.415901	0.250009	0.895446	-0.61926	-1.35522	-0.34614	-0.0366858	0.950878	-0.0279854	-0.297537	0.555794	0.0642526	0.741433	-1.41183	-1.69778	
4.50394	1.1012	0.285837	-3.34645	0.905368	-0.213251	0.292351	-0.218706	-0.914597	1.71073	0.365539	0.652653	0.394022	0.249881	0.893967	-0.6165	-1.3549	-0.342462	-0.0436921	0.94245	-0.0231588	-0.293712	0.548106	0.0656113	0.728423	-1.39083	-1.67236	
4.50625	1.10753	0.272648	-3.36869	0.907203	-0.210013	0.294266	-0.0518597	-0.548981	1.70786	0.368822	0.642457	0.372264	0.249776	0.892508	-0.613778	-1.35457	-0.33885	-0.0505942	0.934148	-0.0185387	-0.289993	0.540503	0.0668894	0.715662	-1.37012	-1.64729	
4.50578	1.11224	0.25654	-3.38732	0.909055	-0.206825	0.296073	0.107874	-0.182735	1.70596	0.372511	0.632492	0.350535	0.249694	0.891067	-0.611093	-1.35423	-0.3353	-0.0573936	0.925971	-0.01412	-0.286376	0.532981	0.0680906	0.703142	-1.34972	-1.62259	
4.5026	1.11539	0.237454	-3.40231	0.910927	-0.203687	0.297771	0.260856	0.184359	1.70496	0.376477	0.62281	0.328744	0.249634	0.889644	-0.608447	-1.35389	-0.331813	-0.0640916	0.917916	-0.00989736	-0.282861	0.52554	0.0692183	0.69086	-1.32961	-1.59823	
