-0.729787	0.590899	-0.235838	-1.10948	0.132383	1.4518	0.62609	0	0	0	0	0	0	0	
-0.724715	0.590863	-0.241	-1.11725	0.135924	1.43703	0.62368	2.03102	-0.00742766	-2.0619	-3.10138	1.42337	-5.90582	-0.970547	
-0.713563	0.592308	-0.250547	-1.13209	0.143531	1.40395	0.618839	2.43219	0.587384	-1.76709	-2.83645	1.62919	-7.32898	-0.975831	
-0.700666	0.596244	-0.258661	-1.14537	0.151927	1.36609	0.613906	2.72821	0.98832	-1.48602	-2.47749	1.73531	-7.81765	-1.00493	
-0.686412	0.601769	-0.265484	-1.15719	0.160702	1.32659	0.608771	2.97391	1.22286	-1.24805	-2.24884	1.77878	-7.98255	-1.05447	
-0.671038	0.608224	-0.271211	-1.16809	0.16961	1.28663	0.603368	3.17589	1.36053	-1.0466	-2.10806	1.78769	-7.99985	-1.1109	
-0.654751	0.615232	-0.276009	-1.1784	0.178518	1.24677	0.597684	3.33912	1.44391	-0.875498	-2.01581	1.77807	-7.94466	-1.16579	
-0.637731	0.622579	-0.280017	-1.18832	0.187354	1.20727	0.591738	3.46889	1.49617	-0.729981	-1.94971	1.75834	-7.85373	-1.21473	
-0.620134	0.630141	-0.283353	-1.19795	0.196078	1.16827	0.585565	3.57023	1.52976	-0.606233	-1.89789	1.73299	-7.74565	-1.25589	
-0.60209	0.637842	-0.286119	-1.20733	0.204669	1.12983	0.579206	3.64752	1.55141	-0.501075	-1.85415	1.70452	-7.6299	-1.2889	
-0.58371	0.645631	-0.288398	-1.21651	0.213114	1.09198	0.5727	3.70452	1.56487	-0.411789	-1.81521	1.67438	-7.5113	-1.31417	
-0.565087	0.653472	-0.290267	-1.2255	0.221407	1.05471	0.566084	3.74438	1.57232	-0.33604	-1.77936	1.6435	-7.39232	-1.33246	
-0.546302	0.66134	-0.291785	-1.23432	0.229546	1.01805	0.559391	3.76976	1.57508	-0.271816	-1.74568	1.61245	-7.27418	-1.34466	
-0.52742	0.669212	-0.293008	-1.24297	0.237531	0.981965	0.55265	3.7829	1.57405	-0.217391	-1.71363	1.58162	-7.15749	-1.35161	
-0.508499	0.677071	-0.293979	-1.25146	0.245364	0.946462	0.545884	3.7857	1.56985	-0.171291	-1.68291	1.55127	-7.04256	-1.35414	
-0.489585	0.684903	-0.294739	-1.2598	0.253047	0.91153	0.539114	3.77979	1.56298	-0.132256	-1.65331	1.52156	-6.92949	-1.35293	
-0.470719	0.692695	-0.295318	-1.268	0.260584	0.877159	0.532357	3.76653	1.55382	-0.099218	-1.62471	1.4926	-6.81835	-1.34861	
-0.451935	0.700437	-0.295745	-1.27605	0.267979	0.843339	0.525629	3.74711	1.54272	-0.0712693	-1.597	1.46443	-6.70912	-1.34171	
-0.433261	0.708119	-0.296043	-1.28397	0.275235	0.81006	0.518939	3.72251	1.52996	-0.0476398	-1.57009	1.43709	-6.6018	-1.33266	
-0.414721	0.715733	-0.296233	-1.29176	0.282357	0.777313	0.512299	3.6936	1.51581	-0.0276768	-1.54391	1.41058	-6.49635	-1.32186	
-0.396334	0.723275	-0.29633	-1.29942	0.28935	0.745089	0.505716	3.66111	1.50048	-0.010827	-1.5184	1.38488	-6.39273	-1.30962	
-0.378117	0.730737	-0.29635	-1.30695	0.296216	0.713379	0.499197	3.62566	1.48417	0.00337866	-1.49351	1.35997	-6.29091	-1.29621	
-0.360083	0.738115	-0.296305	-1.31435	0.302959	0.682173	0.492747	3.58777	1.46705	0.0153378	-1.4692	1.33581	-6.19085	-1.28186	
-0.342244	0.745407	-0.296204	-1.32164	0.309584	0.651464	0.486371	3.54791	1.44927	0.0253878	-1.44543	1.31238	-6.0925	-1.26676	
-0.324608	0.752608	-0.296058	-1.32881	0.316094	0.621243	0.480071	3.50646	1.43098	0.0338147	-1.42216	1.28963	-5.99583	-1.25107	
-0.307182	0.759717	-0.295873	-1.33586	0.322493	0.5915	0.47385	3.46375	1.41228	0.0408613	-1.39936	1.26752	-5.9008	-1.23493	
-0.289972	0.766732	-0.295656	-1.3428	0.328782	0.56223	0.467711	3.42007	1.39327	0.0467338	-1.37701	1.24603	-5.80738	-1.21846	
-0.272982	0.773651	-0.295412	-1.34963	0.334966	0.533422	0.461654	3.37565	1.37405	0.051607	-1.35509	1.22511	-5.71552	-1.20174	
-0.256216	0.780474	-0.295145	-1.35635	0.341047	0.50507	0.455681	3.33071	1.35468	0.0556295	-1.33357	1.20473	-5.62519	-1.18487	
-0.239676	0.787199	-0.294861	-1.36297	0.347028	0.477166	0.449792	3.2854	1.33523	0.058927	-1.31244	1.18486	-5.53637	-1.1679	
-0.223362	0.793827	-0.294561	-1.36948	0.352911	0.449702	0.443988	3.23989	1.31577	0.0616063	-1.29169	1.16546	-5.44901	-1.1509	
-0.207276	0.800358	-0.294249	-1.37588	0.358698	0.422672	0.438268	3.1943	1.29633	0.0637574	-1.2713	1.14651	-5.36309	-1.13391	
-0.191418	0.806793	-0.293928	-1.38219	0.364393	0.396068	0.432633	3.14873	1.27697	0.0654561	-1.25126	1.12798	-5.27857	-1.11697	
-0.175788	0.81313	-0.293599	-1.3884	0.369996	0.369883	0.427082	3.10327	1.25771	0.0667658	-1.23156	1.10985	-5.19544	-1.10011	
-0.160385	0.819371	-0.293265	-1.39451	0.375509	0.344111	0.421615	3.05799	1.23859	0.0677392	-1.21219	1.09209	-5.11365	-1.08336	
-0.145207	0.825518	-0.292926	-1.40052	0.380935	0.318744	0.41623	3.01296	1.21963	0.0684192	-1.19315	1.07468	-5.03319	-1.06675	
-0.130254	0.83157	-0.292585	-1.40644	0.386276	0.293776	0.410928	2.96824	1.20086	0.0688402	-1.17442	1.05759	-4.95403	-1.05028	
-0.115523	0.837528	-0.292242	-1.41226	0.391532	0.269201	0.405707	2.92385	1.18229	0.0690293	-1.15601	1.04082	-4.87615	-1.03397	
