-0.729787	0.590899	-0.235838	-1.10948	0.132383	1.4518	0.62609	0	0	0	0	0	0	0	
-0.729321	0.590686	-0.236534	-1.1103	0.132695	1.45095	0.62565	0.0932653	-0.0423673	-0.138911	-0.162733	0.0622436	-0.16969	-0.0879944	
-0.728856	0.590472	-0.23723	-1.11111	0.133007	1.4501	0.62521	0.186531	-0.0847346	-0.277822	-0.325466	0.124487	-0.339379	-0.175989	
-0.728391	0.590259	-0.237926	-1.11193	0.133318	1.44925	0.62477	0.279796	-0.127102	-0.416733	-0.488198	0.186731	-0.509069	-0.263983	
-0.727925	0.590046	-0.238622	-1.11274	0.13363	1.4484	0.62433	0.373061	-0.169469	-0.555644	-0.650931	0.248974	-0.678759	-0.351977	
-0.72746	0.589833	-0.239318	-1.11356	0.133942	1.44755	0.623889	0.466327	-0.211837	-0.694555	-0.813664	0.311218	-0.848448	-0.439972	
-0.726995	0.58962	-0.240014	-1.11437	0.134254	1.4467	0.623449	0.559592	-0.254204	-0.833466	-0.976397	0.373462	-1.01814	-0.527966	
-0.726529	0.589406	-0.240711	-1.11519	0.134565	1.44585	0.623009	0.652857	-0.296571	-0.972377	-1.13913	0.435705	-1.18783	-0.615961	
-0.726064	0.589193	-0.241407	-1.116	0.134877	1.445	0.622569	0.746123	-0.338938	-1.11129	-1.30186	0.497949	-1.35752	-0.703955	
-0.725599	0.58898	-0.242103	-1.11682	0.135189	1.44415	0.622129	0.839388	-0.381306	-1.2502	-1.4646	0.560192	-1.52721	-0.791949	
-0.725133	0.588767	-0.242799	-1.11763	0.135501	1.4433	0.621689	0.932653	-0.423673	-1.38911	-1.62733	0.622436	-1.6969	-0.879944	
-0.724153	0.588303	-0.244168	-1.11945	0.1361	1.44118	0.620695	0.942173	-0.431746	-1.38495	-1.66455	0.617878	-1.78183	-0.902757	
-0.723173	0.587838	-0.245537	-1.12126	0.136698	1.43906	0.6197	0.951693	-0.439819	-1.38079	-1.70177	0.61332	-1.86676	-0.92557	
-0.722193	0.587374	-0.246906	-1.12308	0.137297	1.43694	0.618706	0.961213	-0.447892	-1.37662	-1.739	0.608762	-1.95169	-0.948384	
-0.721212	0.58691	-0.248275	-1.12489	0.137896	1.43482	0.617712	0.970732	-0.455965	-1.37246	-1.77622	0.604204	-2.03662	-0.971197	
-0.720232	0.586446	-0.249644	-1.1267	0.138495	1.43269	0.616718	0.980252	-0.464038	-1.3683	-1.81344	0.599646	-2.12156	-0.99401	
-0.719252	0.585981	-0.251013	-1.12852	0.139094	1.43057	0.615724	0.989772	-0.472111	-1.36414	-1.85067	0.595088	-2.20649	-1.01682	
-0.718272	0.585517	-0.252382	-1.13033	0.139692	1.42845	0.614729	0.999292	-0.480183	-1.35997	-1.88789	0.59053	-2.29142	-1.03964	
-0.717291	0.585053	-0.253751	-1.13214	0.140291	1.42633	0.613735	1.00881	-0.488256	-1.35581	-1.92511	0.585972	-2.37635	-1.06245	
-0.716311	0.584588	-0.255119	-1.13396	0.14089	1.42421	0.612741	1.01833	-0.496329	-1.35165	-1.96233	0.581414	-2.46128	-1.08526	
-0.715331	0.584124	-0.256488	-1.13577	0.141489	1.42209	0.611747	1.02785	-0.504402	-1.34749	-1.99956	0.576856	-2.54622	-1.10808	
-0.714338	0.583687	-0.257747	-1.13754	0.142066	1.41961	0.610585	1.02073	-0.491143	-1.32982	-1.95316	0.577111	-2.53185	-1.11882	
-0.713345	0.58325	-0.259006	-1.13931	0.142643	1.41714	0.609424	1.01362	-0.477883	-1.31215	-1.90676	0.577366	-2.51749	-1.12956	
-0.712353	0.582812	-0.260266	-1.14107	0.143221	1.41466	0.608263	1.0065	-0.464624	-1.29448	-1.86036	0.577621	-2.50313	-1.1403	
-0.71136	0.582375	-0.261525	-1.14284	0.143798	1.41219	0.607101	0.999387	-0.451364	-1.27681	-1.81396	0.577875	-2.48876	-1.15105	
-0.710367	0.581938	-0.262784	-1.1446	0.144375	1.40972	0.60594	0.992271	-0.438105	-1.25915	-1.76756	0.57813	-2.4744	-1.16179	
-0.709374	0.581501	-0.264043	-1.14637	0.144953	1.40724	0.604778	0.985155	-0.424846	-1.24148	-1.72115	0.578385	-2.46003	-1.17253	
-0.708381	0.581064	-0.265302	-1.14814	0.14553	1.40477	0.603617	0.978039	-0.411586	-1.22381	-1.67475	0.57864	-2.44567	-1.18327	
-0.707389	0.580626	-0.266561	-1.1499	0.146107	1.4023	0.602456	0.970922	-0.398327	-1.20614	-1.62835	0.578894	-2.43131	-1.19402	
-0.706396	0.580189	-0.26782	-1.15167	0.146685	1.39982	0.601294	0.963806	-0.385067	-1.18847	-1.58195	0.579149	-2.41694	-1.20476	
-0.705403	0.579752	-0.269079	-1.15343	0.147262	1.39735	0.600133	0.95669	-0.371808	-1.17081	-1.53555	0.579404	-2.40258	-1.2155	
-0.704434	0.579416	-0.270231	-1.15484	0.147875	1.39488	0.598861	0.959041	-0.364714	-1.16695	-1.51073	0.586257	-2.41549	-1.22669	
-0.703465	0.57908	-0.271383	-1.15626	0.148489	1.39241	0.59759	0.961392	-0.35762	-1.1631	-1.48591	0.593111	-2.42841	-1.23789	
-0.702496	0.578744	-0.272535	-1.15767	0.149102	1.38995	0.596319	0.963743	-0.350526	-1.15925	-1.46109	0.599964	-2.44133	-1.24908	
-0.701527	0.578408	-0.273688	-1.15908	0.149715	1.38748	0.595047	0.966094	-0.343432	-1.15539	-1.43626	0.606817	-2.45424	-1.26027	
-0.700558	0.578073	-0.27484	-1.16049	0.150329	1.38501	0.593776	0.968445	-0.336338	-1.15154	-1.41144	0.613671	-2.46716	-1.27146	
-0.699589	0.577737	-0.275992	-1.1619	0.150942	1.38255	0.592505	0.970796	-0.329244	-1.14769	-1.38662	0.620524	-2.48007	-1.28265	
-0.69862	0.577401	-0.277145	-1.16331	0.151555	1.38008	0.591233	0.973146	-0.32215	-1.14383	-1.36179	0.627377	-2.49299	-1.29384	
-0.697651	0.577065	-0.278297	-1.16472	0.152169	1.37761	0.589962	0.975497	-0.315056	-1.13998	-1.33697	0.63423	-2.5059	-1.30504	
-0.696682	0.576729	-0.279449	-1.16613	0.152782	1.37515	0.588691	0.977848	-0.307962	-1.13613	-1.31215	0.641084	-2.51882	-1.31623	
-0.695713	0.576393	-0.280601	-1.16754	0.153395	1.37268	0.587419	0.980199	-0.300868	-1.13227	-1.28733	0.647937	-2.53173	-1.32742	
-0.694719	0.576112	-0.281715	-1.16871	0.154072	1.37013	0.586058	0.982966	-0.296934	-1.12838	-1.26398	0.653673	-2.53615	-1.33424	
-0.693724	0.575832	-0.282829	-1.16988	0.154749	1.36757	0.584696	0.985733	-0.293001	-1.12449	-1.24063	0.659409	-2.54057	-1.34105	
-0.692729	0.575551	-0.283942	-1.17105	0.155425	1.36502	0.583335	0.9885	-0.289067	-1.12061	-1.21729	0.665146	-2.54499	-1.34787	
-0.691735	0.57527	-0.285056	-1.17222	0.156102	1.36247	0.581973	0.991267	-0.285134	-1.11672	-1.19394	0.670882	-2.54941	-1.35469	
-0.69074	0.574989	-0.28617	-1.17339	0.156779	1.35991	0.580612	0.994034	-0.2812	-1.11283	-1.17059	0.676618	-2.55382	-1.3615	
-0.689746	0.574709	-0.287283	-1.17456	0.157455	1.35736	0.57925	0.996801	-0.277266	-1.10894	-1.14725	0.682354	-2.55824	-1.36832	
-0.688751	0.574428	-0.288397	-1.17573	0.158132	1.3548	0.577889	0.999568	-0.273333	-1.10505	-1.1239	0.688091	-2.56266	-1.37514	
-0.687756	0.574147	-0.289511	-1.1769	0.158809	1.35225	0.576527	1.00233	-0.269399	-1.10116	-1.10055	0.693827	-2.56708	-1.38195	
-0.686762	0.573866	-0.290625	-1.17807	0.159486	1.3497	0.575165	1.0051	-0.265466	-1.09727	-1.0772	0.699563	-2.57149	-1.38877	
-0.685767	0.573585	-0.291738	-1.17924	0.160162	1.34714	0.573804	1.00787	-0.261532	-1.09338	-1.05386	0.705299	-2.57591	-1.39559	
-0.684764	0.573332	-0.29278	-1.18016	0.160872	1.3446	0.572403	1.00682	-0.259912	-1.08284	-1.02807	0.706084	-2.56891	-1.39668	
-0.683761	0.573079	-0.293821	-1.18109	0.161582	1.34206	0.571001	1.00576	-0.258291	-1.07229	-1.00229	0.70687	-2.56191	-1.39778	
