1.08352	-0.00187615	-0.106686	0.0412549	0.649433	-0.306167	0.248755	-4.78448	-0.560528	3.61527	0.475347	0.13971	-0.813025	0.357116	1.08456	-0.877783	-1.35676	-0.774971	0.70583	1.83691	-0.670614	-1	0.776228	0.123332	1.99392	-2.5	-2.5	11.7003	2.82794	0.17556	6.70038	-4.51707	-3.08256	1.95998	
1.09827	-0.00259852	-0.115376	0.0397178	0.65181	-0.305442	0.244636	-5.28511	-0.837717	3.72931	0.476391	0.147773	-0.833848	0.353768	1.07958	-0.873825	-1.35619	-0.765058	0.690075	1.81775	-0.668843	-1	0.807554	0.101927	1.9693	-2.5	-2.5	11.6135	3.08774	-0.497346	6.85829	-4.57567	-2.67569	2.02292	
1.11472	-0.00345455	-0.124281	0.0373376	0.654197	-0.304685	0.240416	-5.79654	-1.13598	3.838	0.479071	0.152144	-0.85356	0.350432	1.07462	-0.869722	-1.35573	-0.755269	0.674411	1.79873	-0.665567	-0.994689	0.834486	0.0826021	1.9446	-2.5	-2.5	11.4878	3.28021	-1.11182	6.99284	-4.60474	-2.31406	2.05986	
1.13298	-0.00444842	-0.133378	0.0340127	0.656601	-0.303914	0.2361	-6.31602	-1.45505	3.94084	0.483772	0.152553	-0.872009	0.347116	1.06968	-0.865494	-1.35536	-0.745602	0.658847	1.77987	-0.660871	-0.983141	0.857225	0.065326	1.92022	-2.5	-2.5	11.3264	3.40457	-1.66511	7.09992	-4.60986	-1.99122	2.07473	
1.15314	-0.0055804	-0.142642	0.0296332	0.659034	-0.303152	0.231696	-6.84059	-1.79448	4.03729	0.490885	0.148792	-0.88898	0.343827	1.06479	-0.861162	-1.35507	-0.736056	0.643389	1.76118	-0.654908	-0.973456	0.876247	0.0499587	1.89603	-2.5	-2.5	11.1337	3.4692	-2.16216	7.17993	-4.59274	-1.7025	2.07056	
1.17529	-0.00684599	-0.152044	0.0240807	0.661509	-0.302418	0.22721	-7.45793	-2.15361	4.12682	0.500808	0.140717	-0.904179	0.34057	1.05995	-0.856743	-1.35486	-0.726631	0.628041	1.74266	-0.647809	-0.961939	0.891964	0.0363597	1.87199	-2.5	-2.5	10.9137	3.48311	-2.60777	7.23384	-4.5555	-1.44376	2.05033	
1.19954	-0.00823495	-0.161553	0.0172275	0.664042	-0.301735	0.222653	-10	-2.53159	4.20886	0.513933	0.128252	-0.917233	0.337351	1.05518	-0.852253	-1.3547	-0.717325	0.61281	1.72431	-0.639684	-0.948883	0.904731	0.0243893	1.84811	-2.5	-2.5	10.6701	3.4542	-3.00606	7.26266	-4.50045	-1.21126	2.0168	
1.22598	-0.00973027	-0.171132	0.00893747	0.666648	-0.301125	0.218037	-10	-2.92732	4.2829	0.53064	0.111408	-0.927683	0.334176	1.05047	-0.847705	-1.35461	-0.708138	0.597698	1.70615	-0.630634	-0.934551	0.914872	0.0139059	1.82441	-2.5	-2.5	10.4061	3.38947	-3.36082	7.26756	-4.42981	-1.00168	1.97244	
1.25469	-0.0113071	-0.180741	-0.000934077	0.669347	-0.300609	0.213375	-10	-3.33946	4.34841	0.551281	0.0902948	-0.934992	0.331047	1.04583	-0.843113	-1.35456	-0.699069	0.58271	1.68817	-0.620753	-0.919179	0.922685	0.00476622	1.80091	-2.5	-2.5	10.125	3.29519	-3.67556	7.24982	-4.34564	-0.812025	1.91947	
1.28578	-0.0129318	-0.190332	-0.0125396	0.672159	-0.300209	0.208686	-10	-3.7664	4.4049	0.576159	0.0651366	-0.938548	0.32797	1.04128	-0.838487	-1.35455	-0.690117	0.567848	1.67038	-0.610129	-0.902975	0.928445	-0.00317254	1.77765	-2.5	-2.5	9.82943	3.17687	-3.95357	7.21076	-4.24982	-0.639627	1.85984	
1.31931	-0.0145607	-0.199853	-0.0260385	0.675107	-0.299943	0.203988	-10	-4.20625	4.45194	0.605508	0.0362812	-0.937673	0.324947	1.03681	-0.833837	-1.35459	-0.68128	0.553115	1.65278	-0.598846	-0.886124	0.932404	-0.0100507	1.75465	-2.5	-2.5	9.52227	3.03937	-4.19789	7.15173	-4.14407	-0.482095	1.79524	
1.35538	-0.0161397	-0.209246	-0.0415957	0.678212	-0.29983	0.199307	-10	-4.65686	4.48913	0.639473	0.00421102	-0.931643	0.321983	1.03242	-0.829171	-1.35465	-0.672557	0.538511	1.63537	-0.586984	-0.868789	0.93479	-0.0160045	1.73192	-2.5	-2.5	9.20603	2.88692	-4.41135	7.07405	-4.02991	-0.337283	1.72718	
1.39406	-0.0176029	-0.218446	-0.0593798	0.681499	-0.299885	0.19467	-10	-5.11577	4.51614	0.678084	-0.0304526	-0.919707	0.319079	1.02812	-0.824496	-1.35474	-0.663947	0.52404	1.61815	-0.574617	-0.851111	0.935809	-0.021164	1.70948	-2.5	-2.5	8.8831	2.72317	-4.59656	6.97898	-3.90874	-0.203268	1.65696	
1.43541	-0.0188725	-0.22738	-0.0795614	0.68499	-0.300117	0.190108	-10	-5.58027	4.53271	0.721232	-0.0669487	-0.901119	0.316238	1.02391	-0.819819	-1.35486	-0.655448	0.509701	1.60113	-0.561821	-0.833212	0.935649	-0.0256516	1.68735	-2.5	-2.5	8.55569	2.55124	-4.75593	6.86772	-3.78177	-0.0783194	1.58569	
1.47948	-0.0198583	-0.235969	-0.10231	0.688707	-0.300536	0.185656	-10	-6.04737	4.53867	0.768653	-0.104384	-0.875168	0.313462	1.01979	-0.815145	-1.35499	-0.647059	0.495496	1.5843	-0.548662	-0.815197	0.93447	-0.0295806	1.66553	-2.5	-2.5	8.22588	2.37379	-4.89167	6.7414	-3.65011	0.0391228	1.51435	
1.52633	-0.0204582	-0.244128	-0.127792	0.692671	-0.301142	0.181353	-10	-6.51386	4.53395	0.819908	-0.141746	-0.841218	0.310752	1.01576	-0.81048	-1.35515	-0.638778	0.481426	1.56766	-0.535208	-0.797155	0.932416	-0.0330532	1.64402	-2.5	-2.5	7.8956	2.19305	-5.00581	6.60108	-3.51471	0.150472	1.44377	
1.57597	-0.020558	-0.251764	-0.156165	0.6969	-0.301933	0.177241	-10	-6.97632	4.51857	0.874375	-0.177926	-0.798754	0.30811	1.01182	-0.805827	-1.35532	-0.630604	0.467491	1.55121	-0.521518	-0.779161	0.929606	-0.0361594	1.62282	-2.5	-2.5	7.56661	2.01089	-5.10025	6.44776	-3.37646	0.257024	1.37464	
1.62842	-0.0200331	-0.258778	-0.187579	0.701408	-0.302901	0.173362	-10	-7.43117	4.49266	0.931246	-0.211751	-0.747417	0.305537	1.00797	-0.801189	-1.35551	-0.622535	0.45369	1.53494	-0.507652	-0.761278	0.926143	-0.0389751	1.60194	-2.5	-2.5	7.24055	1.82882	-5.17668	6.28245	-3.23612	0.359993	1.30757	
1.68368	-0.0187496	-0.265068	-0.222168	0.706205	-0.30403	0.169763	-10	-7.87474	4.45646	0.989542	-0.242023	-0.687051	0.303034	1.00421	-0.79657	-1.35571	-0.61457	0.440026	1.51887	-0.493662	-0.743559	0.922108	-0.0415605	1.58136	-2.5	-2.5	6.91887	1.64812	-5.23664	6.10618	-3.0944	0.460561	1.24307	
1.74172	-0.0165661	-0.270525	-0.260048	0.711295	-0.3053	0.166487	-10	-8.3033	4.41034	1.04812	-0.26756	-0.617735	0.300601	1.00053	-0.791972	-1.35592	-0.606706	0.426497	1.50298	-0.479595	-0.726048	0.917568	-0.0439575	1.56107	-2.5	-2.5	6.60284	1.46982	-5.28146	5.92018	-2.95192	0.55995	1.18154	
1.80252	-0.0133367	-0.275041	-0.301314	0.716676	-0.306685	0.163581	-10	-8.71316	4.35476	1.10573	-0.287255	-0.539809	0.298239	0.996947	-0.787398	-1.35614	-0.598943	0.413104	1.48728	-0.465498	-0.708784	0.91258	-0.0461857	1.54106	-2.5	-2.5	6.29345	1.29471	-5.31208	5.72603	-2.80926	0.659547	1.12334	
1.86601	-0.00891366	-0.278506	-0.346036	0.722341	-0.308152	0.161084	-10	-9.10075	4.29029	1.16104	-0.300119	-0.453891	0.295947	0.993446	-0.78285	-1.35638	-0.59128	0.399847	1.47176	-0.451416	-0.6918	0.9072	-0.0482349	1.52132	-2.5	-2.5	5.99125	1.12343	-5.32885	5.52602	-2.66693	0.761108	1.0687	
1.9321	-0.00315059	-0.280811	-0.394258	0.728274	-0.309666	0.159036	-10	-9.46264	4.21759	1.21266	-0.305332	-0.360873	0.293725	0.990029	-0.77833	-1.35662	-0.583714	0.386727	1.45642	-0.437404	-0.675129	0.901505	-0.0500503	1.50182	-2.5	-2.5	5.69595	0.956314	-5.33093	5.32377	-2.52537	0.867128	1.01775	
2.00071	0.00409375	-0.281852	-0.445992	0.734454	-0.311186	0.157469	-10	-9.99179	4.1374	1.25929	-0.302288	-0.261908	0.291573	0.986694	-0.773838	-1.35688	-0.576245	0.373747	1.44125	-0.423542	-0.658804	0.895622	-0.0515044	1.48254	-2.5	-2.5	5.40567	0.79336	-5.3152	5.12537	-2.38495	0.981511	0.970366	
2.0717	0.0129518	-0.281531	-0.501218	0.740852	-0.31267	0.15641	-10	-10	4.05049	1.29967	-0.290622	-0.158378	0.289489	0.98344	-0.769376	-1.35713	-0.568873	0.360908	1.42626	-0.409972	-0.642869	0.889796	-0.05234	1.46342	-2.5	-2.5	5.12022	0.635737	-5.28427	4.93004	-2.24614	1.1015	0.926724	
2.14493	0.0235435	-0.279759	-0.559884	0.747435	-0.314074	0.155878	-10	-10	3.95773	1.33274	-0.270235	-0.0518541	0.287472	0.980265	-0.764942	-1.3574	-0.561595	0.348216	1.41145	-0.396805	-0.627355	0.884209	-0.0523458	1.44444	-2.5	-2.5	4.83813	0.484539	-5.23962	4.73782	-2.10919	1.22418	0.886741	
2.22024	0.0359724	-0.276458	-0.621901	0.754164	-0.315355	0.155884	-10	-10	3.86006	1.35762	-0.24131	0.0559635	0.28552	0.977166	-0.760535	-1.35765	-0.554412	0.335677	1.3968	-0.384134	-0.612287	0.879006	-0.0513377	1.4256	-2.49232	-2.5	4.56245	0.342881	-5.19378	4.53534	-1.97467	1.33501	0.851008	
2.29745	0.0503226	-0.271563	-0.687152	0.760995	-0.316471	0.15643	-10	-10	3.75857	1.37364	-0.204313	0.163303	0.28363	0.974141	-0.756153	-1.35791	-0.547323	0.323297	1.38232	-0.371867	-0.597658	0.873971	-0.0494988	1.40693	-2.46008	-2.5	4.2929	0.212076	-5.15057	4.31943	-1.84267	1.42827	0.819547	
2.37635	0.0666553	-0.265028	-0.755485	0.767883	-0.317383	0.15751	-10	-10	3.65441	1.3804	-0.159977	0.268398	0.281801	0.971189	-0.751796	-1.35815	-0.540327	0.311079	1.368	-0.359855	-0.583455	0.868788	-0.0471298	1.38843	-2.42733	-2.5	4.02655	0.0917758	-5.10538	4.09733	-1.71311	1.50836	0.791933	
2.45673	0.085007	-0.256824	-0.826721	0.774781	-0.318057	0.159107	-10	-10	3.54865	1.37777	-0.10925	0.369566	0.280032	0.968306	-0.747467	-1.35838	-0.533423	0.299025	1.35384	-0.348028	-0.56968	0.863301	-0.044385	1.37014	-2.39438	-2.5	3.76235	-0.017972	-5.05632	3.87349	-1.58609	1.57811	0.768047	
2.53835	0.105388	-0.24694	-0.900655	0.781643	-0.318463	0.161198	-10	-10	3.44229	1.36594	-0.0532392	0.46527	0.278321	0.965491	-0.743165	-1.35859	-0.52661	0.287136	1.33984	-0.336358	-0.556339	0.857443	-0.0413447	1.35209	-2.36139	-2.5	3.5003	-0.11691	-5.00307	3.65086	-1.46173	1.63941	0.747896	
2.62098	0.12778	-0.235388	-0.977059	0.788423	-0.318577	0.163752	-10	-10	3.33625	1.34535	0.00683844	0.554176	0.276668	0.962742	-0.738894	-1.35879	-0.519887	0.275412	1.326	-0.324832	-0.543441	0.851197	-0.0380526	1.33428	-2.32847	-2.5	3.24097	-0.204676	-4.94616	3.43154	-1.34012	1.69366	0.731546	
2.70434	0.15214	-0.222195	-1.05569	0.795079	-0.318383	0.166733	-10	-10	3.23136	1.31667	0.0697111	0.635192	0.275072	0.960056	-0.734655	-1.35897	-0.513252	0.263852	1.31232	-0.313444	-0.530988	0.844565	-0.034536	1.31674	-2.2957	-2.5	2.98526	-0.280846	-4.88661	3.21714	-1.22131	1.74193	0.719094	
2.78819	0.178396	-0.207414	-1.13627	0.801572	-0.31787	0.170097	-10	-10	3.12836	1.28079	0.134104	0.707494	0.273533	0.957432	-0.73045	-1.35913	-0.506704	0.252455	1.29878	-0.302185	-0.518978	0.837554	-0.0308164	1.29949	-2.26312	-2.5	2.73435	-0.344936	-4.82583	3.00886	-1.10532	1.78505	0.710672	
2.87225	0.206453	-0.19111	-1.21855	0.807869	-0.317033	0.173801	-10	-10	3.02788	1.23872	0.198786	0.770536	0.27205	0.954866	-0.726281	-1.35927	-0.500242	0.241221	1.2854	-0.291038	-0.507398	0.830167	-0.0269178	1.28255	-2.23078	-2.5	2.48957	-0.39657	-4.76525	2.80718	-0.993325	1.82357	0.706901	
2.95625	0.236192	-0.173372	-1.30224	0.813942	-0.315873	0.177797	-10	-10	2.93046	1.19156	0.262611	0.824044	0.270622	0.952357	-0.72215	-1.3594	-0.493864	0.230148	1.27217	-0.279997	-0.496249	0.822446	-0.0229213	1.26549	-2.19874	-2.5	2.2515	-0.436118	-4.70573	2.61277	-0.885348	1.85805	0.707517	
3.03993	0.267474	-0.1543	-1.38705	0.819768	-0.314398	0.182036	-10	-10	2.83652	1.14046	0.324546	0.867999	0.269249	0.949903	-0.718057	-1.3595	-0.487574	0.219234	1.25909	-0.26905	-0.485521	0.814424	-0.0189124	1.24781	-2.16707	-2.5	2.0199	-0.464758	-4.64746	2.42658	-0.779545	1.88911	0.711008	
3.12301	0.300142	-0.134014	-1.47269	0.82533	-0.312619	0.186471	-10	-10	2.74641	1.08655	0.383709	0.902615	0.267931	0.947502	-0.714006	-1.35959	-0.481373	0.208477	1.24617	-0.258161	-0.475174	0.806049	-0.0148881	1.22975	-2.1358	-2.5	1.79508	-0.483469	-4.59085	2.24806	-0.677157	1.91687	0.717379	
3.20524	0.334023	-0.112643	-1.55889	0.830618	-0.310553	0.191057	-10	-10	2.66039	1.03095	0.439373	0.928294	0.266667	0.945151	-0.709998	-1.35965	-0.475263	0.197875	1.23341	-0.247311	-0.465182	0.797318	-0.0108995	1.21111	-2.10496	-2.5	1.57679	-0.493909	-4.53545	2.07542	-0.582592	1.94106	0.72775	
3.28637	0.368937	-0.0903289	-1.64537	0.835624	-0.308218	0.195749	-10	-10	2.57863	0.974643	0.490962	0.945587	0.265458	0.94285	-0.706034	-1.35969	-0.469254	0.187427	1.22082	-0.236554	-0.455595	0.788412	-0.00719572	1.18985	-2.07474	-2.49989	1.36054	-0.50086	-4.47716	1.91087	-0.487565	1.96276	0.735892	
3.36614	0.40469	-0.0672221	-1.73185	0.840349	-0.305636	0.200508	-8.14516	-10	2.50128	0.918571	0.538077	0.955177	0.264301	0.940595	-0.702115	-1.35972	-0.463352	0.177128	1.2084	-0.225857	-0.446339	0.779208	-0.00358003	1.16773	-2.045	-2.46388	1.14501	-0.506584	-4.41406	1.75306	-0.394084	1.98194	0.741426	
3.44433	0.441088	-0.0434818	-1.81808	0.844795	-0.30283	0.205297	-7.7107	-9.68838	2.42846	0.863564	0.580492	0.957818	0.263198	0.938386	-0.698243	-1.35973	-0.45756	0.166977	1.19616	-0.215238	-0.437386	0.769714	9.13261e-05	1.14608	-2.0156	-2.42818	0.931931	-0.510611	-4.34785	1.6005	-0.305307	1.99832	0.745987	
3.52071	0.477932	-0.0192731	-1.90379	0.848971	-0.299824	0.210082	-7.28098	-9.40638	2.36018	0.810321	0.618112	0.954305	0.262148	0.936221	-0.694418	-1.35972	-0.451876	0.156972	1.1841	-0.20475	-0.428752	0.760048	0.00379992	1.12491	-1.98652	-2.39285	0.722742	-0.512394	-4.28024	1.45298	-0.221162	2.01207	0.749864	
3.59509	0.515023	0.00523472	-1.98875	0.852885	-0.296642	0.214836	-6.8579	-9.10905	2.2964	0.759407	0.650947	0.945443	0.26115	0.934099	-0.690643	-1.35969	-0.446296	0.147112	1.17222	-0.19443	-0.420443	0.750294	0.007516	1.10419	-1.95776	-2.35792	0.518442	-0.511633	-4.2123	1.31048	-0.141493	2.02344	0.753233	
3.66727	0.552168	0.0298701	-2.07272	0.856552	-0.293307	0.219533	-6.44301	-8.79845	2.23706	0.711259	0.679102	0.932022	0.260203	0.932017	-0.686916	-1.35964	-0.440818	0.137395	1.16051	-0.184304	-0.412457	0.740511	0.0112091	1.08391	-1.92933	-2.32342	0.319717	-0.508207	-4.14474	1.17301	-0.0661311	2.03272	0.756214	
3.73707	0.589175	0.0544602	-2.15549	0.859986	-0.289844	0.224152	-6.0376	-8.47648	2.18203	0.666197	0.702757	0.914802	0.259306	0.929974	-0.683238	-1.35958	-0.435441	0.127819	1.14897	-0.17439	-0.404787	0.730743	0.0148518	1.06406	-1.90122	-2.28936	0.127041	-0.502121	-4.07802	1.04055	0.00509517	2.04017	0.75889	
3.80434	0.625861	0.0788324	-2.23686	0.863203	-0.286273	0.228677	-5.64273	-8.14489	2.13116	0.624438	0.722153	0.894488	0.258458	0.927969	-0.679608	-1.35949	-0.430162	0.118383	1.1376	-0.164701	-0.397422	0.721022	0.0184209	1.04461	-1.87345	-2.25573	-0.0592674	-0.493468	-4.0124	0.913077	0.0723598	2.04602	0.761313	
3.86893	0.662051	0.102815	-2.31662	0.866219	-0.282616	0.233093	-5.25919	-7.80523	2.08429	0.586106	0.737569	0.871729	0.257658	0.925999	-0.676027	-1.35939	-0.42498	0.109085	1.1264	-0.155249	-0.390349	0.711371	0.021898	1.02557	-1.84603	-2.22255	-0.239	-0.4824	-3.94805	0.790493	0.135835	2.05046	0.763517	
3.93073	0.697578	0.12624	-2.3946	0.869053	-0.278892	0.237391	-4.88759	-7.45893	2.04123	0.551245	0.749313	0.847105	0.256904	0.924065	-0.672494	-1.35927	-0.419892	0.099923	1.11536	-0.146041	-0.383551	0.701807	0.0252692	1.00692	-1.81896	-2.18981	-0.412035	-0.469102	-3.88505	0.672685	0.195689	2.05367	0.765522	
3.98961	0.732285	0.14894	-2.47062	0.871722	-0.275117	0.241561	-4.52834	-7.10722	2.0018	0.519835	0.757711	0.821128	0.256196	0.922164	-0.669009	-1.35914	-0.414896	0.0908955	1.10448	-0.137082	-0.377013	0.692341	0.0285244	0.988645	-1.79224	-2.15752	-0.578321	-0.45378	-3.82343	0.559514	0.252086	2.05578	0.767339	
4.04548	0.766028	0.170753	-2.54454	0.874243	-0.271309	0.245598	-4.18172	-6.75122	1.96578	0.491802	0.763089	0.794238	0.255532	0.920295	-0.66557	-1.35898	-0.409991	0.0820008	1.09377	-0.128378	-0.370721	0.682982	0.0316568	0.970747	-1.76588	-2.12567	-0.737855	-0.43665	-3.76318	0.450826	0.305182	2.0569	0.768972	
4.09826	0.798672	0.191521	-2.6162	0.876632	-0.267481	0.2495	-3.84783	-6.39188	1.93299	0.46703	0.765773	0.76681	0.254911	0.918456	-0.662178	-1.35882	-0.405175	0.073237	1.08321	-0.119931	-0.364658	0.673734	0.0346625	0.953212	-1.73987	-2.09425	-0.890677	-0.417925	-3.70425	0.346459	0.355129	2.05714	0.770421	
4.14789	0.830094	0.21109	-2.68546	0.878905	-0.263647	0.253264	-3.52669	-6.03001	1.90323	0.445372	0.766076	0.739155	0.254332	0.916648	-0.658832	-1.35864	-0.400445	0.0646024	1.07281	-0.111741	-0.35881	0.6646	0.0375397	0.936032	-1.71422	-2.06327	-1.03686	-0.397815	-3.64661	0.246249	0.402071	2.05657	0.771682	
