246.138	-503.755	-107.683	157.179	-178.542	-31.3894	27.6508	
7.98103	-207.441	-16.1161	127.542	-0.537101	-62.4771	-9.82271	
-12.4974	-122.834	-13.5029	81.0687	14.3743	-47.0322	2.88141	
-25.1071	-84.2953	-17.66	48.2977	18.1146	-31.684	9.27	
-33.1182	-63.226	-21.3013	27.3946	19.5494	-20.7092	12.0906	
-37.2723	-50.4368	-23.5989	14.596	19.9619	-13.3291	13.0922	
-38.699	-42.0157	-24.7054	6.95264	19.7713	-8.41547	13.0743	
-38.2963	-36.0134	-24.8967	2.4828	19.1964	-5.11428	12.4664	
-36.6983	-31.3609	-24.4193	-0.0853219	18.3746	-2.84641	11.5214	
-34.3493	-27.4242	-23.4736	-1.56539	17.3922	-1.22645	10.3926	
-31.5674	-23.7878	-22.2209	-2.49051	16.3006	0.00669538	9.17157	
-28.5773	-20.1638	-20.7855	-3.21935	15.1355	1.03177	7.90885	
-25.509	-16.401	-19.2443	-3.97851	13.9351	1.959	6.62672	
-22.3826	-12.5491	-17.608	-4.85202	12.746	2.82088	5.32849	
-19.1277	-8.85651	-15.8205	-5.74976	11.6074	3.55921	4.01249	
-15.6655	-5.61217	-13.8046	-6.42185	10.5262	4.04652	2.69458	
-12.0076	-2.92504	-11.5376	-6.58177	9.47002	4.16483	1.42558	
-8.29204	-0.650371	-9.09702	-6.09834	8.39634	3.89889	0.278424	
-4.72149	1.47036	-6.63132	-5.09654	7.29489	3.36074	-0.691582	
-1.46178	3.61831	-4.28431	-3.86725	6.19744	2.72189	-1.47556	
1.41333	5.82912	-2.13988	-2.68567	5.15116	2.12122	-2.10442	
3.90939	8.04733	-0.216939	-1.70043	4.18956	1.62208	-2.62155	
6.0702	10.203	1.50566	-0.936058	3.32356	1.22521	-3.06137	
7.94522	12.2511	3.06264	-0.349215	2.54797	0.902297	-3.44305	
9.57502	14.1757	4.48642	0.120425	1.85123	0.621838	-3.77409	
10.9887	15.9798	5.80118	0.523793	1.22162	0.360785	-4.05606	
12.2064	17.6747	7.02266	0.895213	0.649783	0.106285	-4.28883	
13.2426	19.2729	8.16018	1.25438	0.128992	-0.146664	-4.47263	
14.1089	20.7858	9.21893	1.61085	-0.34544	-0.398261	-4.60882	
14.8156	22.2222	10.2019	1.96804	-0.776842	-0.646315	-4.69979	
15.3727	23.5886	11.1112	2.32605	-1.16773	-0.8878	-4.74876	
15.7906	24.89	11.9488	2.68337	-1.5202	-1.11972	-4.75946	
16.0799	26.1302	12.7167	3.03767	-1.83611	-1.33953	-4.73592	
16.2519	27.3123	13.4178	3.38613	-2.11727	-1.54525	-4.68241	
16.3183	28.4393	14.0552	3.72534	-2.36547	-1.7355	-4.60338	
16.2915	29.5137	14.6322	4.05081	-2.5826	-1.90927	-4.50372	
16.1846	30.5385	15.1521	4.35609	-2.77096	-2.06558	-4.38917	
16.0097	31.5168	15.6164	4.63166	-2.93441	-2.20297	-4.26771	
15.7736	32.4497	16.0212	4.8677	-3.08302	-2.32038	-4.15406	
15.4462	33.3176	16.36	5.13804	-3.22915	-2.42552	-4.10584	
15.1104	34.1581	16.6532	5.31659	-3.34339	-2.50427	-4.01722	
14.7517	34.9595	16.8966	5.43488	-3.43716	-2.56149	-3.92076	
14.3215	35.7033	17.0767	5.58239	-3.53308	-2.60645	-3.90588	
13.882	36.4168	17.1904	5.6344	-3.62505	-2.6225	-3.89337	
13.386	37.0795	17.2379	5.70448	-3.71884	-2.62206	-3.96119	
12.8556	37.7092	17.2137	5.70091	-3.81033	-2.59781	-4.05906	
12.2087	38.2827	17.1728	5.85683	-3.86289	-2.5839	-4.27868	
11.6772	38.8172	17.0976	5.8541	-3.88414	-2.53163	-4.23588	
11.14	39.2831	17.0437	5.92848	-3.84474	-2.4862	-4.0972	
10.5909	39.7276	17.0225	6.05403	-3.68962	-2.44244	-3.90739	
10.0415	40.1424	17.0145	6.21753	-3.56022	-2.40908	-3.69149	
9.49007	40.5396	17.0465	6.40463	-3.46009	-2.38421	-3.46274	
8.93023	40.8866	17.0013	6.58872	-3.34809	-2.34055	-3.22908	
8.37644	41.2457	16.9802	6.76214	-3.07893	-2.28002	-2.98978	
7.83657	41.5319	16.9677	6.94229	-2.92712	-2.23886	-2.74163	
7.32328	41.8289	17.0049	7.11855	-2.69975	-2.19852	-2.48659	
6.84333	42.1103	17.0182	7.29001	-2.42656	-2.1501	-2.22251	
6.38787	42.3964	17.1326	7.45922	-2.12466	-2.1126	-1.93684	
6.01092	42.8701	17.3063	7.62358	-1.57602	-2.04202	-1.64921	
5.58186	43.316	17.5091	7.82761	-1.40733	-2.01823	-1.37026	
5.15158	43.7865	17.6944	8.04271	-1.31863	-1.97591	-1.12482	
4.73948	44.2199	17.6794	8.25013	-1.27663	-1.8603	-0.931877	
4.29516	44.6582	17.597	8.44788	-1.2534	-1.70626	-0.777131	
3.82626	45.1711	17.4859	8.63646	-1.24024	-1.52908	-0.650394	
3.35382	45.6912	17.3604	8.82505	-1.23507	-1.34277	-0.539387	
2.89389	46.1605	17.228	9.02256	-1.23897	-1.15491	-0.435805	
2.43822	46.7045	17.101	9.21459	-1.24731	-0.962525	-0.34462	
1.99613	47.2814	16.9824	9.41272	-1.26589	-0.767979	-0.261923	
1.57372	47.8482	16.8738	9.62946	-1.30131	-0.571881	-0.18535	
1.1427	48.6021	16.7781	9.8208	-1.33322	-0.372617	-0.129607	
0.739685	49.1354	16.6592	10.0077	-1.35334	-0.189442	-0.0699063	
0.35287	49.467	16.5063	10.1663	-1.34578	-0.0244061	-0.00827216	
-0.0349396	49.6827	16.325	10.2954	-1.31336	0.128021	0.0490877	
-0.448924	49.8266	16.1208	10.4028	-1.26314	0.268661	0.100666	
-0.9375	49.932	15.9102	10.4793	-1.20353	0.387308	0.146591	
-1.30559	49.9893	15.6933	10.5529	-1.14195	0.514561	0.184009	
-1.63207	50.0203	15.4813	10.6104	-1.08229	0.636294	0.21449	
-1.9457	50.0336	15.2688	10.6592	-1.02237	0.753051	0.239851	
-2.27696	50.0356	15.0494	10.7063	-0.959009	0.864973	0.261972	
-2.70674	50.0405	14.832	10.7367	-0.89395	0.957869	0.282955	
-3.04838	50.0267	14.6118	10.7776	-0.82962	1.06135	0.298997	
-3.34738	50.002	14.3949	10.8188	-0.767872	1.16718	0.311111	
-3.66296	49.9741	14.1748	10.8615	-0.704198	1.26934	0.321563	
-4.08543	49.9543	13.9555	10.8917	-0.638706	1.35435	0.332941	
-4.46192	49.9221	13.7278	10.9384	-0.570114	1.45022	0.341721	
-4.81571	49.8794	13.493	10.9985	-0.498186	1.55456	0.348769	
-5.24372	49.8381	13.2476	11.0638	-0.417607	1.65192	0.357942	
-5.8748	49.8212	13.0155	11.0922	-0.336254	1.70826	0.37286	
-6.1972	49.7755	12.8087	11.1341	-0.268944	1.78824	0.37667	
-6.37379	49.7269	12.6497	11.1439	-0.224234	1.85486	0.373837	
